obj_id,title,dc_type,dates,silver_tier,stratum,ddb_url,heuristic_class,notes,true_class
7IYNLC54RKKRB52C2VKN54YXI62CFSSC,"Delarvatio Tincturae Philosophorum, Das ist: Kurtze und einfältige Erklährung des Lapidis Benedicti : Worinnen die Hieroglyphica Nomina Philosophorum obscura, welche die Philosophi aenigmatisch beschrieben, klar und deutlich gemachet",Monografie,1769,0,Monografie_pre1800,https://ddb.de/item/7IYNLC54RKKRB52C2VKN54YXI62CFSSC,LATIN,"Latin indicators: atio, orum, orum",
ZMLCGDRIQ5E7VDMCHNVOJIZVFGSLYHT6,Instruction für sämtliche Gassenhauptleute und Lieutenants,Monografie,1777,0,Monografie_pre1800,https://ddb.de/item/ZMLCGDRIQ5E7VDMCHNVOJIZVFGSLYHT6,EARLY_MODERN_DE,Early modern markers: [''],
5N5BX3HFTM4P23WKHQ6KVNEQNNI3SFH5,"Der Lügner : Ein Lust-Spiel des Herrn Pet. Corneille in Prosa, und 5. Handlungen.",Monografie,1762,0,Monografie_pre1800,https://ddb.de/item/5N5BX3HFTM4P23WKHQ6KVNEQNNI3SFH5,EARLY_MODERN_DE,Early modern markers: ['Herrn'],
EOAHBKQQIA2ZR2HSO273EVGRWUGGX5RY,"Gründlich lehrende Fecht-Schule oder Leichte Anweisung, auf Stoß und Hieb sicher zu fechten :Nebst einem curieusen Unterricht vom Voltigieren und Ringen, Mit viel saubern darzu dienlichen Kupfern versehen",Monografie,1749,0,Monografie_pre1800,https://ddb.de/item/EOAHBKQQIA2ZR2HSO273EVGRWUGGX5RY,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
XYEY43IXLEOYF4Q7N6BQDOMT5SDGAAQA,"Ausschreiben und Erklerunge, welcher gestalt und auff was Termine die auff jüngst zu Torgaw gehaltenem Landtage bewilligte sechs pfennig Stewr von jederm newen oder guten schocke gegeben werden sol, Auch welcher massen die Tranckstewer noch auff acht Jar von Symonis und Jude, wan[n] man der weniger zal Dreyundsechtzig schreiben wirdt, anzufahen, ferner erstrackt und zureichen bewilliget ist",Monografie,1561,0,Monografie_pre1800,https://ddb.de/item/XYEY43IXLEOYF4Q7N6BQDOMT5SDGAAQA,EARLY_MODERN_DE,"Early modern markers: ['', '', 'auff']",
B7RQT2N2A6OMKKSBRVL6XJHUTQKUDGTY,Bellum Veneris Coniugale: Das ist/ Ehelicher Venus-Krieg : Darinnen gründtlich/ eygentlich und klärlich angezeigt ... wird/ wie sich ein junger Venus Ritter/ so sich newlich in den Ehelichen Venus Krieg begeben/ bewapnen/ berüsten/ das Jungfräwliche Schloß mit bewehrter Hand stürmen/ erobern/ tryumphiren/ und im Garten der bulreichen Veneris spatzieren/ die Jungfräwlichen und Fräwlichen Rößlein zur ergetzlichkeit brechen und erlustigen sol,Monografie,1627,0,Monografie_pre1800,https://ddb.de/item/B7RQT2N2A6OMKKSBRVL6XJHUTQKUDGTY,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
XRMENNPXEGNMDXIWXXW6T2K32JWBS7EF,"Der Fürstl: Durchl: Hertzog Maximiliani in Bayrn, [et]c. Intimation vnd getrewe Warnung an die sambtlichen Stände, Vnderthanen vnd Verwandten, der Obern Pfaltz, wegen dero Anzug wider Ernst von Manßfeldt :[Datum Straubing den 8. Septemb. Anno 1621.]",Monografie,1621,1,Monografie_pre1800,https://ddb.de/item/XRMENNPXEGNMDXIWXXW6T2K32JWBS7EF,EARLY_MODERN_DE,"Early modern markers: ['', 'vnd', '']",
FYH2EMMLICAVRPF2RRK35AKJ4DWCXBUG,"Ein Christenliche Predig, Von der heiligen Drifaltigkeit :Gehalten zu Stutgart, in der Fürstlichen Hoffcapell, am tag der Heiligen Drifaltigkeit, Anno 1581.",Monografie,1581,1,Monografie_pre1800,https://ddb.de/item/FYH2EMMLICAVRPF2RRK35AKJ4DWCXBUG,LATIN,Single Latin indicator (Anno) + pre-1600 year,
UZYILZWSL7X2R7MDQJ2K6H57F6IQSSKQ,Des Fürstenthums Würtemberg hievor ausgangen und jetzo ... gemehrte Hofgerichtsordnung :[Geben ... den 16.tag Januarij Anno [et]c. 1587.],Monografie,1587,1,Monografie_pre1800,https://ddb.de/item/UZYILZWSL7X2R7MDQJ2K6H57F6IQSSKQ,LATIN,Single Latin indicator (Anno) + pre-1600 year,
BAG6GRRHGU6L5XWYEZDPTTDVY5RYRZ2R,"Einige Verse auf die höffliche Hessen, Welche auf Ihrer Retour aus Bayern in dem Lager bey Augspurg gestanden ...",Monografie,1745,0,Monografie_pre1800,https://ddb.de/item/BAG6GRRHGU6L5XWYEZDPTTDVY5RYRZ2R,EARLY_MODERN_DE,"Early modern markers: ['', '']",
IQMEULE4YLZOSEA3ICRWMR2XG5CBBJ2X,"Längsterwüntschte Musen-Ergetzung welche auff des Ehrenvesten/ ... Herrn Tobiae Bundermans/ Fürstl. Sächs. wohlbestalten Cantzley und Gerichts Actuarii in Altenburg als Bräutigambs mit der ... Elisabeth Sophien/ des ... Herrn Constantini Weckers, Phil. & Medic. D. ... jüngsten Tochter Den 18. Septembris Ao. 1655. angestelten Hochzeitlichen Freude Aus Academischer Freundschafft und Schuldigkeit von etlichen auff der löbl. Universitet Jena studierenden bezeigt ward",Monografie,1655,0,Monografie_pre1800,https://ddb.de/item/IQMEULE4YLZOSEA3ICRWMR2XG5CBBJ2X,EARLY_MODERN_DE,"Early modern markers: ['', '', 'auff']",
57U2OL4KJTIWNPOER2ZXRWXCBKOXIDXT,Deß Mitternächtigen Post-Reutters Adeliches vnd vntadeliches/ dreyfaches Paszport/ Darinnen seine bißher vnterschiedliche abgelegte Frewdenposten Mit mehr als hundert vnd zwantzig/ Theils vhralten vber drey tausend Jährigen: Theils alten etlich hundert Jährigen: Theils aber gantz spannewen/ vnnd fast Weltkündigen Göttlichen Weissagungen vnd Wunder-Zeichen außführlich beglaubet vnnd bestärcket werden,Monografie,1632,0,Monografie_pre1800,https://ddb.de/item/57U2OL4KJTIWNPOER2ZXRWXCBKOXIDXT,EARLY_MODERN_DE,"Early modern markers: ['Deß', '', '']",
DQMCIIDNGSDQU2HE3FNSTFFZHZGGBQXW,Ein Schöne und Herrliche Außlegung über das gantze sechste Capitel Johannis von der Speise deß Ewigen Lebens,Monografie,1595,0,Monografie_pre1800,https://ddb.de/item/DQMCIIDNGSDQU2HE3FNSTFFZHZGGBQXW,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
YK3YZTZ2GZ3BCNU64NFKRSY2VN3C5UKU,"[...] hat, in Krafft deß jüngst außgefertigten Churfürstlichen Mandats, für sein Grund-Herrschafft abgericht, an der außgeschribnen Hof-Steur, für die erste Frist S. Georgi diß lauffenden 1679isten Jahrs [...] Und widerumben für die andere Frist S. Bartholomaei obgemelten Jahrs [...] Welche er künfftig an seiner Stifft und Gilt abzuziehen hat. Gericht",Monografie,1679,0,Monografie_pre1800,https://ddb.de/item/YK3YZTZ2GZ3BCNU64NFKRSY2VN3C5UKU,EARLY_MODERN_DE,"Early modern markers: ['deß', '', '']",
N4TYOCXXST4T2OTBBHYFUWCMURETIYT2,Schertz- und Freuden-Gedicht/ Bey Ehlichem Lieb-Vermählungs-Fest Des ... Hn: Hinricus Kirchown/ Königl: Dännem: wohlbestalten Regierungs-Secretarii ... Mit der ... Jungf: Margareta Dorothea/ Des ... Nicolaus Bilenbergs ... hertzgeliebten Tochter : Gehalten in Glückstadt/ den 17. Octobr. Im Jahr 1661,Monografie,1661,1,Monografie_pre1800,https://ddb.de/item/N4TYOCXXST4T2OTBBHYFUWCMURETIYT2,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
KXFJWZKREJJKVRKY5LDQRU7T4FGUFF3C,Phaenomene und Sympathie in der Natur :nebst dem wunderbaren Geheimniß Wunden ohne Berührung Vermöge des Vitriols nach K. Digby blos sympathetisch zu heilen,Monografie,1797,0,Monografie_pre1800,https://ddb.de/item/KXFJWZKREJJKVRKY5LDQRU7T4FGUFF3C,GERMAN,"Year 1797, no early modern markers",
KYUFPPKZAZQ6ELEECPD4FEDK53P4ELE3,"Leichpredigt/ Uber das Sprüchlein des 37. Psalms. Bleibe fromb und halte dich recht/ etc. : Bey der Leichbestattung Der ... Frawen/ Reginen/ Des ,,, Herrn/ Hansen Müllers/ Kramermeisters und Materialistens allhier gewesenen Ehelichen Haußfrawen. Welche den 26. Aprilis umb 3. Uhr nach Mittage ... verstorben/ und folgendes den 28. huius mit Christlichen Ceremonien begraben worden",Monografie,1629,0,Monografie_pre1800,https://ddb.de/item/KYUFPPKZAZQ6ELEECPD4FEDK53P4ELE3,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
VUVEL5S4A5DKE2QW446GR7SEPML5Y45L,Rede über die Wichtigkeit der Pathologie,Monografie,1790,0,Monografie_pre1800,https://ddb.de/item/VUVEL5S4A5DKE2QW446GR7SEPML5Y45L,EARLY_MODERN_DE,Early modern markers: [''],
OGXBUEIOBFX4PMY5CHSYNX3DDETV5JRR,"Verantwortung deren von der Societät Jesu, so auß dem Königreich Bohem von desselben Reichs Ständten, so sich sub utraq nennen, durch offenes Decret ohnbillich verwisen im Jahr 1618 den 9. Tag Junij",Monografie,1618,0,Monografie_pre1800,https://ddb.de/item/OGXBUEIOBFX4PMY5CHSYNX3DDETV5JRR,EARLY_MODERN_DE,"Early modern markers: ['deren', '']",
OCBD2LXJ2ZHRDVYEXWCUF73IZM3T7JTS,Von der falschen Betler Bueberey,Monografie,1528,0,Monografie_pre1800,https://ddb.de/item/OCBD2LXJ2ZHRDVYEXWCUF73IZM3T7JTS,EARLY_MODERN_DE,Early modern markers: [''],
VSFOQBXOWNBCPAZ7XARMNIQQFG5VD7NU,"Nachtrag von weitern Originalschriften, welche die Illuminatensekte überhaupt, sonderbar aber den Stifter derselben Adam Weishaupt, gewesenen Professor zu Ingolstadt betreffen, und bey der auf dem Baron Bassusischen Schloß zu Sandersdorf, einem bekannten Illuminaten-Neste, vorgenommenen Visitation entdeckt, sofort auf Churfürstlich höchsten Befehl gedruckt, und zum geheimen Archiv genommen worden sind, um solche jedermann auf Verlangen zur Einsicht vorlegen zu lassen :Zwo Abteilungen",Monografie,1787,0,Monografie_pre1800,https://ddb.de/item/VSFOQBXOWNBCPAZ7XARMNIQQFG5VD7NU,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
PPFQNAWINJFE654FW43B66ZOK4LEWUOG,"Copei, Eines Vertrags, so die Römische Kaiserliche Maiestat vnd Marckgraff Albrecht zu Brandenburg im Zwei vnd Fünffzigsten jar des monats Nouembris haben auffgericht",Monografie,1553,0,Monografie_pre1800,https://ddb.de/item/PPFQNAWINJFE654FW43B66ZOK4LEWUOG,EARLY_MODERN_DE,"Early modern markers: ['', '', 'vnd']",
HKBJIFDJB2LU4ZWS7KMMZVA4VLMGGMEE,An die Röm[isch]-Kayserl[iche] May[estät] aller unterthenigste Supplication wegen der geistlichen Güter der Stände dess Ober Sachsischen Craises,Monografie,1629,0,Monografie_pre1800,https://ddb.de/item/HKBJIFDJB2LU4ZWS7KMMZVA4VLMGGMEE,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
NTXI6ZNFWSHPJ7TYJVJAVBQ5LBVK7K6V,"Auf die glückliche Entbindung Ihro Königlichen Hoheit der Prinzessin Karolinen Marien, Herzogin von Parma und Sachsen [et]c.",Monografie,1794,0,Monografie_pre1800,https://ddb.de/item/NTXI6ZNFWSHPJ7TYJVJAVBQ5LBVK7K6V,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
HHXKV7ZQQUOS6LDF6PC6UKUPLSDCDXXY,"Der Im Traum entzuckte Fontanarosa Oder dessen Gethane Reiß In die Andere Welt, Worinnen Er aus besonderm Fürwitz die drey Cardinäle Richelieu, Mazarin und Portocarero durch Höll, Himmelreich und Fegfeuer gesuchet, nirgends aber, als endlich durch Entdeckung des Lucifers im Berge Caucaso gefunden, da eben von ihnen ein Send-Schreiben an den Grossen Ludwig abgefertiget wurde",Monografie,1711,0,Monografie_pre1800,https://ddb.de/item/HHXKV7ZQQUOS6LDF6PC6UKUPLSDCDXXY,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
CXOKDZFOPQK4ZRH5U6C53WQWEVTEJLN7,Extract aus der neuen Hofkammerordnung de Anno 1779,Monografie,1779,0,Monografie_pre1800,https://ddb.de/item/CXOKDZFOPQK4ZRH5U6C53WQWEVTEJLN7,GERMAN,"Year 1779, no early modern markers",
BKLMY3DSWF5VBGKE2UKHYSBB4TLNCLPW,"Beweis des Lehr-Satzes, daß die Bekehrung des Menschen nicht von seinem freyen Willen, sondern allein von Gottes mächtigen Gnade abhange",Monografie,1755,0,Monografie_pre1800,https://ddb.de/item/BKLMY3DSWF5VBGKE2UKHYSBB4TLNCLPW,EARLY_MODERN_DE,"Early modern markers: ['', '', 'Gottes']",
NSAWDLJP2TXX5L2I7BHXWGMJ75RSYS6S,Christ-Adeliche Leich-Gebühr Zu wohlverdienten Ehren Der ... Frau Marien Susannen von Böyneburg zu Lengsfeld/ gebornen von Buttlar/ Des ... Herrn Wilhelm Christoph. von Böyneburg zu Lengsfeld ... Ehe-Liebsten/ Welche Anno 1694. den 5. Ianuarii ... verschieden,Monografie,1694,0,Monografie_pre1800,https://ddb.de/item/NSAWDLJP2TXX5L2I7BHXWGMJ75RSYS6S,EARLY_MODERN_DE,"Early modern markers: ['', '', 'Herrn']",
ZK2K2DKFNQVYLQVXLFI74AYOE7AK5ACP,"An Eine Hochansehentliche allgemeine Reichs-Versammlung Höchst-abgemüßigtes Memorial An Seithen der Gesambten Erbgenahmen von Hövelich, modò von Winckelhausen, benanntlich Der Hochgebornen Theresiä Wilhelminä, Gefürsteten Abtissin zu Lindaw; Des Graffen von Hatzfeld, Weyland Sr. Kayserl. Majest. Carl des Sechsten, bestellt-gewesenen Feld-Marchal Lieutenants; Sodann Der verwittibten Frau Gräffin von Metternich zur Gracht, Der Frey-Frau von Walbott zu Bornheim, Des Frey-Herrn von und zu Gymnich, Der Frey-Frau von Hatzfeld, und deren Erben zu Wiltenburg und Schönstein, Wie auch Derer Frey-Herren von Loe zu Wissen, und in derer aller Nahmen des Churfürstl. Cöllnischen Hoch-Stifft-Hildesheimischen Statthaltern und Dom-Dechanten Hennrich Friederich Frey-Herrn von Loe zu Wissen, als Executoris Testamentarii, und zu Betreibung dieser Sach besonders Bevollmächtigten: Wider des Herrn Fürsten von Salm zu Anholt Durchl. Betreffend den Hoch-Demselben an die Hoch-ansehentliche Reichs-Versammlung in einer wider Ihn beym Hoch-preißl. Kayserlichen Cammer-Gericht, und zu faveur gedachten Erbgenahmten per Judicata abgeurtheilten, nunmehro bey dem hohen Directorio des Nieder-Rheinisch-Westphälischen Crayses in Executivis versirender Streit-Sach genommenen Recursum, Umb Sothanen Recurs aus darinn angeführten trifftigen Beweg-Gründen nicht zugestatten, oder wenigstens von erwehntem Hoch-preißl. Kayserl. Cammer-Gericht über der Sachen wahre Bewandniß den umbständlichen Bericht ex Actis vorläuffig abzufordern",Monografie,1750,0,Monografie_pre1800,https://ddb.de/item/ZK2K2DKFNQVYLQVXLFI74AYOE7AK5ACP,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
LDNGV4QY4EQMVU7GY6FYXNAX2ZAGTKKY,"Die Verfassung des Handels auf dem schwarzen Meere :Aus dem Französischen des Herrn von Peyssonel, gewesenen Königl. Französischen Generalconsul zu Smyrna. Nebst einigen neuen Nachrichten über Smyrna und Candien",Monografie,1788,0,Monografie_pre1800,https://ddb.de/item/LDNGV4QY4EQMVU7GY6FYXNAX2ZAGTKKY,EARLY_MODERN_DE,"Early modern markers: ['', '', 'Herrn']",
K6YUTD2WI5G7YARH7GY22RODK3MA443J,"An Ein Hochpreißliches CorpusEvangelicorum Wiedermahliges unterthänig-demüthigst- und geziemend gehorsamstes Erinnerungs-Bitten, Auch samt Weib und Kindern Fuß-fälligstes Flehen, Unserer Der sämtlichen Evangelischen Gemeinde zu Herbolzheim, Hochfürstl. Würzburgisch- und Schwarzenbergischer Herrschaft : Restitutionem plenariam in pristinum statum, puncto divers. Religionis Gravaminum, und sonstige bishero weiter sich geäusserte Beschwerden betreffend; Dictatum Regenspurg den 13. Decembr. 1754. per Chur-Sachsen",Monografie,1754,1,Monografie_pre1800,https://ddb.de/item/K6YUTD2WI5G7YARH7GY22RODK3MA443J,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
I7UI5UG4BDYRHZSYELTNJPTRJ6TQMCWV,"Peinlicher Sächsischer Inquisition- vnd Achts-Process : Darauß zuvernehmen, Wann, wie, vnd welcher Gestalt von der Obrigkeit ex officio wider die delinquenten vnd Verbrechere zu inquiriren, so wol auch wider die Flüchtigen mit der Acht zu verfahren",Monografie,1638,0,Monografie_pre1800,https://ddb.de/item/I7UI5UG4BDYRHZSYELTNJPTRJ6TQMCWV,EARLY_MODERN_DE,"Early modern markers: ['', '', 'vnd']",
2SCCIE534UCVS2RHERXTUGE7ZPK3F6WN,Versuch eines Entwurfs der Grundsätze des Forst- und Jagd-Rechts,Monografie,1779,0,Monografie_pre1800,https://ddb.de/item/2SCCIE534UCVS2RHERXTUGE7ZPK3F6WN,EARLY_MODERN_DE,Early modern markers: [''],
GPYR6E5SYPD5A6SPLJSHR3ZNG5S5QN5V,"Romischer kayserlicher Maiestat Regiment, Camergericht, Landtfridt vnnd Abschiedt vff dem Reichstag zu Wormbs, Anno MVCXXJ beschlossen vn[d] vffgericht",Monografie,1521,0,Monografie_pre1800,https://ddb.de/item/GPYR6E5SYPD5A6SPLJSHR3ZNG5S5QN5V,LATIN,Single Latin indicator (Anno) + pre-1600 year,
Z3Z2GA55NYBMVYQOVEW6LBUWHYLIXNYI,Das eherne Buch :eine Indianische Geschichte aus dem Französischen,Monografie,1766,0,Monografie_pre1800,https://ddb.de/item/Z3Z2GA55NYBMVYQOVEW6LBUWHYLIXNYI,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
JFE3TOVGN4WVGRFVALZ3H2BULO67PZXT,Wolgegründte Widerlegung vermeinter Haidelbergischer Rettung deß ChurPfältzischen Vicariats,Monografie,1615,0,Monografie_pre1800,https://ddb.de/item/JFE3TOVGN4WVGRFVALZ3H2BULO67PZXT,EARLY_MODERN_DE,"Early modern markers: ['', 'deß', '']",
5SE3ZE4RMSZVXYIPGVHIQIWE5AQRL6DO,"Würtzburgische standhaffte Wiederlegung deß bey dem hochlöbl. Reichs-Convent zu Regenspurg von dem vermeinten Cammer-Gerichtlichen Beysitzern Michael Carl Wigand übergebenen, und den 11. Junij 1706. dictirten Memorialis, dessen gegen das daselbsten von denen dreyen hohen Reichs Collegijs den 28. Aprilis 1704. abgeschlossene Reichs-Gutachten außgesprengte Calumnien betreffend",Monografie,1706,0,Monografie_pre1800,https://ddb.de/item/5SE3ZE4RMSZVXYIPGVHIQIWE5AQRL6DO,EARLY_MODERN_DE,"Early modern markers: ['', 'deß', '']",
SRQ4WINXRY2JSQTLIEPGHHHOPETI7BA6,"Von Gottes gnaden wir Philipp Wilhelm, Pfaltz-graue bey Rhein, ... Thun kundt vnd füegen vnseren Ambtleuthen, ... hiemit gnedigst zuwissen; Nachdem vns vnsere Gülische vnd Vergische Landtstende ... bey gegenwertigen Landtag neben andern Clagent vorpracht, waß gestalt mit haltung der vbermeßiger Gelthochzeiten vnd Kindttauffen zu deß gemeinen manß beschwer vnnd verderb immer continuirt werde ... :Düsseldorff den 21. Decembris 1662.",Monografie,1662,1,Monografie_pre1800,https://ddb.de/item/SRQ4WINXRY2JSQTLIEPGHHHOPETI7BA6,EARLY_MODERN_DE,"Early modern markers: ['Gottes', 'vnd', '']",
ACTLCDKQAJ7U3XUXC6KJPYPLJTGZJYXJ,"Güldin Bulla Keyser Caroli des Vierdten, im Jahr 1356 zu Nürnberg auffgericht",Monografie,1619,0,Monografie_pre1800,https://ddb.de/item/ACTLCDKQAJ7U3XUXC6KJPYPLJTGZJYXJ,EARLY_MODERN_DE,Early modern markers: [''],
LTAFR3UK47AZJPEN4KWHH4HXXC3WADKX,Diser Kalender ist auff alle Bistum gerecht. M.D.LXVII. Jar. ...,Monografie,1566,0,Monografie_pre1800,https://ddb.de/item/LTAFR3UK47AZJPEN4KWHH4HXXC3WADKX,EARLY_MODERN_DE,"Early modern markers: ['auff', '']",
AGULJQ3FSL6T7G7MJ2QZ4X2IMXZFLEXJ,"Gerichtzordnung Im[m] fürstnthumb Obern vnd Nidern Bayrn :Anno 1520 aufgericht ; [zu Münch[e]n an sannd Joergen tag, des jars alls man zallte ... Fünffzehenhundert vnd jm[m] zwaintzigisten.]",Monografie,1520,1,Monografie_pre1800,https://ddb.de/item/AGULJQ3FSL6T7G7MJ2QZ4X2IMXZFLEXJ,LATIN,Single Latin indicator (Anno) + pre-1600 year,
5IV46UU7AHXR3EJZS5NOCVE75AD65IWO,"Oeconomia, Oder Nothwendiger Unterricht und anleitung, wie eine gantze Haußhaltung am nützlichsten und besten (sofern Gottes Segen unnd gedeyen darbey) kan angestellet, Item Vom Ackerbaw, wie derselbe bestellet unnd beschickt, in gleichen, wie die Schäffereyen, Forbergs- unnd andere Gütere sollen ausgethan und verpachtet werden : Auff anordnung Churfürstens Augusti ... gestellet",Monografie,1616,0,Monografie_pre1800,https://ddb.de/item/5IV46UU7AHXR3EJZS5NOCVE75AD65IWO,EARLY_MODERN_DE,"Early modern markers: ['', '', 'Gottes']",
3ZIRJM6V4AFCQJSEXKLVKMHJND3IUVWR,Treuhertzige Warnungs-Schrifft An alle Bekenner der Warheit und Glieder der nach Gottes Wort Reformirten Kirch/ Um auff dem einmahl auff Christum gegründeten Glaubens- und Bekantniß-Fundament stetshin zu verharren/ Sich hütend vor denen welche in diesen Zeiten ... eine neue Chiliastische ... Lehr einführen : Vorgestellet In einer Zweyfachen Wiederlegung/ Als nemlich: 1. Die Trennung/ Und dann 2. Das Tausend-Jährige Reich und Jüngste Gericht betreffend,Monografie,1699,0,Monografie_pre1800,https://ddb.de/item/3ZIRJM6V4AFCQJSEXKLVKMHJND3IUVWR,EARLY_MODERN_DE,"Early modern markers: ['', 'Gottes', 'auff']",
L5ZIIPXK3WMKGAWFOWPR3PC5NVSCLSZV,Concordantz vnd || Zeiger aller fuer=||nemen Historien vnd gemei=||ner Artckeln/ Altes vnnd Newen || Testaments/ vffs new ... || vbersehen/ vnd auff die Bi=||bel D. Martini Lutheri ge=||richtet/ [v. (Johañ Danreuter/|| Pfarrherr zu Vffenheim.||)] Sampt anhangen=||dem Register/ dariñ aller || Biblischẽ Historiẽ zeit || ... angezeigt || wird.|| ... ||,Monografie,1561,0,Monografie_pre1800,https://ddb.de/item/L5ZIIPXK3WMKGAWFOWPR3PC5NVSCLSZV,EARLY_MODERN_DE,"Early modern markers: ['vnd', 'vnd', 'vnnd']",
BREQGVPKT5OBUBPD2CWJ7EFK4YJHSKVV,"Antwort Sir Eduard Turners, Oratoris im Unterhause, an den König in England, wegen Dissolvirung des Parlements, anno 1664",Monografie,1664,0,Monografie_pre1800,https://ddb.de/item/BREQGVPKT5OBUBPD2CWJ7EFK4YJHSKVV,EARLY_MODERN_DE,Year 1664 < 1700,
RYPMMJ7F3WFM4QPTRC5432B66KDDUJD3,Eulogius Schneider's politisches Glaubensbekenntniss :der Gesellschaft der Constitutionsfreunde vorgelegt am 12. Februar 1792,Monografie,1792,1,Monografie_pre1800,https://ddb.de/item/RYPMMJ7F3WFM4QPTRC5432B66KDDUJD3,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
HAV2VJJMUQFYAVIAW3WAAWQMBS5FTCBM,"Freundschaftliche Briefe, worinnen das Leben und Thaten des berichtigten Wilderers Matthias (Brentans) Klostermayrs, vulgo Bayrischer Hiesel genannt, beschrieben werden",Monografie,1771,0,Monografie_pre1800,https://ddb.de/item/HAV2VJJMUQFYAVIAW3WAAWQMBS5FTCBM,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
WUKPHGMMAY2R6M6UZ5YK3NOL7EG7K5U6,"Curieuser Geschichts-Calender Des Hertzogthums Schlesiens und Marggraffthums Mähren und Lausitz von Anno 1600. biß 1698. nach den Jahren, Monaten und Tagen in beliebter Kürtze eingerichtet",Monografie,1698,0,Monografie_pre1800,https://ddb.de/item/WUKPHGMMAY2R6M6UZ5YK3NOL7EG7K5U6,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
RHIOU5FLDP25V3R2RWWS57UA2KR6XUK7,"Einleitung In die Philosophie :Worinnen Alle Theile derselbigen Nach ihrem richtigen Zusammenhang erkläret und der Ursprung nebst dem Fortgang einer jeden Disciplin zugleich erzehlet worden, Sonderlich zum Gebrauch des Philosophischen Lexici",Monografie,1727,0,Monografie_pre1800,https://ddb.de/item/RHIOU5FLDP25V3R2RWWS57UA2KR6XUK7,EARLY_MODERN_DE,"Early modern markers: ['', '']",
ACM6PFXM2VH7GXWH5YPEMUJDLOLI5XOH,Versuch einer psychologisch-pädagogischen Erklärung zweyer Erscheinungen die man zu unserer Zeit an den Studirenden bemerkt,Monografie,1799,0,Monografie_pre1800,https://ddb.de/item/ACM6PFXM2VH7GXWH5YPEMUJDLOLI5XOH,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
62K522XK7WFPAFGO6TSFSYL3HKZQNWTH,Cains Keule und Beule/ Das ist Nohtwendige Erinnerungs Predigt Von Cains grewlichem Bruder-Mord und gebührender Straffe Bey Christlicher Leichenbegängnis Des Weiland Erbarn und Wolgeachten Nicol Stämlern von Pritz/ welcher am Sontag Oculi/ war der 24. Martii/ gegen spätem Abende ... von einem gottlosen Cainiten und Mordkind ... einen tödtlichen Stich ... empfangen/ darvon er ... gestorben,Monografie,1633,0,Monografie_pre1800,https://ddb.de/item/62K522XK7WFPAFGO6TSFSYL3HKZQNWTH,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
SI6JA2QZ33YXWOGEFEV6F5TAAVKSIRM4,"Leidender und abscheidender Christen seliges Trost-Küssen/ Bey der ... Leichbegängniß Der ... Fr. Margareten Agneten/ geborner Soltowinnen/ Des ... Herrn Hans Christian Hecklauers JCti, Bischöffl. Lübeckischen HoffRaths und Canonici Senioris des Stiffts Eutin Hertzliebsten Ehe-Schatzes : Als deren An. 1676. am 30. Octobris entseelte Leiche ... zu ihrer Ruhe-Kammer begleitet worden ; Aus Esa. XXXV. Cap. vers. 10. vorgestellet und erkläret",Monografie,1677,1,Monografie_pre1800,https://ddb.de/item/SI6JA2QZ33YXWOGEFEV6F5TAAVKSIRM4,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
WRZ7DNIHKMRPL7FCYVKIICTPTZIW4WDT,"Ars Fusoria Fundamentalis Et Experimentalis Das ist, Gründliche und auß Erfahrenheit stammende Schmeltz-Kunst Oder Gründlicher Unterricht Vom Rohschmeltzen, Rösten und Seigern",Monografie,1689,0,Monografie_pre1800,https://ddb.de/item/WRZ7DNIHKMRPL7FCYVKIICTPTZIW4WDT,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
VONA6VORZR6CKOUQDH7SNY67A7KQUXRL,Streit Der Famae und Verschwiegenheit über die Liebe,Monografie,1696,0,Monografie_pre1800,https://ddb.de/item/VONA6VORZR6CKOUQDH7SNY67A7KQUXRL,EARLY_MODERN_DE,Early modern markers: [''],
